Last 4 Card Digits,Recency,Frequency,Monetary,Unique_Items,Avg_Order_Val,Avg_Tip,Discount_Used,Visits_Nov,Visits_Dec,Visits_Jan,Days_Since_First,Segment,Segment_Code,Churn,Churn_Probability,Risk_Level,Tier
2013.0,7,1,70.97,4,17.7425,15.0,0,0,0,4,7,New,1,1,0.3,Low,Rule-Based
2026.0,18,1,127.73,7,18.247142857142858,25.85,0,0,0,7,18,New,1,1,0.65,Medium,Rule-Based
2029.0,46,1,146.35,7,20.907142857142855,9.179999999999998,0,0,7,0,46,Lost,3,1,0.92,High,Rule-Based
2044.0,4,1,43.74,2,10.935,8.8,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
2050.0,84,1,36.04,2,18.02,0.0,0,2,0,0,84,Lost,3,1,0.92,High,Rule-Based
2051.0,42,1,38.17,2,19.085,12.38,0,0,2,0,42,Lost,3,1,0.92,High,Rule-Based
2078.0,33,1,8.75,1,8.75,5.91,0,0,1,0,33,Lost,3,1,0.92,High,Rule-Based
2080.0,5,1,26.25,1,26.25,10.0,0,0,0,1,5,New,1,1,0.3,Low,Rule-Based
2087.0,61,1,183.44,4,22.93,31.26,0,0,8,0,61,Lost,3,1,0.92,High,Rule-Based
2088.0,85,1,38.21,2,19.105,0.0,0,2,0,0,85,Lost,3,1,0.92,High,Rule-Based
2100.0,46,1,52.5,2,26.25,3.0,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
2109.0,87,1,116.92,5,23.384,2.55,0,5,0,0,87,Lost,3,1,0.92,High,Rule-Based
2116.0,52,1,45.94,2,15.313333333333333,10.32,0,0,3,0,52,Lost,3,1,0.92,High,Rule-Based
2130.0,11,1,72.09,5,14.418000000000001,6.0,0,0,0,5,11,New,1,1,0.3,Low,Rule-Based
2133.0,83,1,54.58,3,18.19333333333333,21.399999999999995,0,3,0,0,83,Lost,3,1,0.92,High,Rule-Based
2142.0,26,1,45.879999999999995,2,22.939999999999998,20.0,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
2144.0,50,1,30.56,2,15.28,7.57,0,0,2,0,50,Lost,3,1,0.92,High,Rule-Based
2156.0,81,1,129.86,7,18.551428571428573,20.609999999999996,0,7,0,0,81,Lost,3,1,0.92,High,Rule-Based
2164.0,60,1,0.0,3,0.0,10.25,3,0,3,0,60,Lost,3,1,0.92,High,Rule-Based
2167.0,6,1,42.599999999999994,3,14.199999999999998,10.0,0,0,0,3,6,New,1,1,0.3,Low,Rule-Based
2168.0,4,1,100.5,2,25.125,30.0,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
2169.0,21,1,27.28,2,13.64,19.96,2,0,0,2,21,New,1,1,0.65,Medium,Rule-Based
2172.0,18,1,26.25,1,26.25,21.4,0,0,0,1,18,New,1,0,0.65,Medium,Rule-Based
2179.0,68,1,148.53,8,18.56625,29.71,0,8,0,0,68,Lost,3,1,0.92,High,Rule-Based
2189.0,72,1,59.019999999999996,4,14.754999999999999,6.03,0,4,0,0,72,Lost,3,1,0.92,High,Rule-Based
2191.0,74,1,40.37,2,20.185,6.5,0,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
2192.0,49,1,45.87,2,11.4675,41.48,0,0,4,0,49,New,1,0,0.92,High,Rule-Based
2194.0,81,1,344.11,10,22.94066666666667,15.13,0,15,0,0,81,Lost,3,1,0.92,High,Rule-Based
2202.0,21,1,29.49,2,14.745,0.0,0,0,0,2,21,New,1,1,0.65,Medium,Rule-Based
2206.0,59,1,65.5,2,16.375,31.26,0,0,4,0,59,Lost,3,1,0.92,High,Rule-Based
2212.0,7,1,119.06,6,19.843333333333334,21.429999999999996,0,0,0,6,7,New,1,1,0.3,Low,Rule-Based
2215.0,18,1,20.17,2,10.085,8.0,2,0,0,2,18,New,1,1,0.65,Medium,Rule-Based
2216.0,60,1,141.92,8,14.191999999999998,0.0,0,0,10,0,60,Lost,3,1,0.92,High,Rule-Based
2217.0,54,1,81.94,4,20.485,10.0,0,0,4,0,54,Lost,3,1,0.92,High,Rule-Based
2230.0,68,1,52.5,2,26.25,10.0,0,2,0,0,68,Lost,3,1,0.92,High,Rule-Based
2233.0,32,1,118.03,3,23.606,0.0,0,0,5,0,32,Lost,3,1,0.92,High,Rule-Based
2247.0,25,1,78.65,4,19.6625,25.0,0,0,0,4,25,New,1,1,0.65,Medium,Rule-Based
2263.0,26,1,57.86,3,14.465,8.96,0,0,0,4,26,New,1,0,0.65,Medium,Rule-Based
2266.0,4,1,63.32,3,15.83,12.67,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
2273.0,82,1,30.619999999999997,2,10.206666666666665,0.0,0,3,0,0,82,New,1,0,0.92,High,Rule-Based
2276.0,52,1,322.90999999999997,5,32.291,0.0,0,0,10,0,52,Lost,3,1,0.92,High,Rule-Based
2277.0,74,1,44.739999999999995,3,11.184999999999999,7.0,0,4,0,0,74,Lost,3,1,0.92,High,Rule-Based
2278.0,75,1,116.95,4,16.70714285714286,8.65,0,7,0,0,75,Lost,3,1,0.92,High,Rule-Based
2289.0,76,1,276.34,9,19.738571428571426,7.28,0,14,0,0,76,Lost,3,1,0.92,High,Rule-Based
2306.0,81,1,60.06,3,20.02,0.0,0,3,0,0,81,Lost,3,1,0.92,High,Rule-Based
2310.0,47,1,185.51999999999998,5,15.459999999999999,25.98,0,0,12,0,47,Lost,3,1,0.92,High,Rule-Based
2315.0,29,1,62.239999999999995,4,15.559999999999999,5.0,0,0,0,4,29,Lost,3,1,0.65,Medium,Rule-Based
2316.0,32,1,209.65,8,20.965,10.0,0,0,10,0,32,Lost,3,1,0.92,High,Rule-Based
2322.0,19,1,53.56,3,13.39,7.63,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
2327.0,38,1,219.62,5,43.924,3.28,0,0,5,0,38,Lost,3,1,0.92,High,Rule-Based
2350.0,13,1,231.43,13,17.802307692307693,15.370000000000001,0,0,0,13,13,New,1,1,0.3,Low,Rule-Based
2360.0,4,1,51.29,3,17.096666666666668,6.87,0,0,0,3,4,New,1,0,0.3,Low,Rule-Based
2373.0,70,1,164.99,5,23.57,30.0,0,7,0,0,70,Lost,3,1,0.92,High,Rule-Based
2377.0,3,1,21.869999999999997,2,10.934999999999999,32.0,0,0,0,2,3,New,1,1,0.3,Low,Rule-Based
2403.0,11,1,82.98,5,16.596,17.07,0,0,0,5,11,New,1,1,0.3,Low,Rule-Based
2406.0,81,1,61.11,3,20.37,17.27,0,3,0,0,81,Lost,3,1,0.92,High,Rule-Based
2416.0,32,1,67.7,3,16.925,0.0,0,0,4,0,32,Lost,3,1,0.92,High,Rule-Based
2423.0,20,1,30.64,2,15.32,21.04,0,0,0,2,20,New,1,1,0.65,Medium,Rule-Based
2432.0,33,1,0.0,1,0.0,23.61,1,0,1,0,33,Lost,3,1,0.92,High,Rule-Based
2433.0,52,1,126.62,5,25.324,5.0,0,0,5,0,52,New,1,0,0.92,High,Rule-Based
2440.0,25,1,244.97,5,48.994,0.0,0,0,0,5,25,New,1,1,0.65,Medium,Rule-Based
2441.0,39,1,74.27,5,14.854,15.0,0,0,5,0,39,Lost,3,1,0.92,High,Rule-Based
2449.0,31,1,26.25,2,13.125,3.0,0,0,2,0,31,Lost,3,1,0.92,High,Rule-Based
2458.0,46,1,41.489999999999995,2,13.829999999999998,0.0,0,0,3,0,46,New,1,0,0.92,High,Rule-Based
2459.0,32,1,66.61,4,16.6525,11.55,0,0,4,0,32,Lost,3,1,0.92,High,Rule-Based
2460.0,11,1,21.89,2,10.945,3.94,0,0,0,2,11,New,1,1,0.3,Low,Rule-Based
2462.0,10,1,30.57,2,15.285,11.78,0,0,0,2,10,New,1,1,0.3,Low,Rule-Based
2469.0,7,1,141.94,7,15.77111111111111,19.66,0,0,0,9,7,New,1,1,0.3,Low,Rule-Based
2472.0,24,1,20.74,1,20.74,5.0,0,0,0,1,24,New,1,1,0.65,Medium,Rule-Based
2475.0,78,1,52.5,2,26.25,15.0,0,2,0,0,78,Lost,3,1,0.92,High,Rule-Based
2488.0,31,1,148.44,10,14.844,20.0,0,0,10,0,31,Lost,3,1,0.92,High,Rule-Based
2489.0,60,1,209.78,10,19.07090909090909,25.969999999999995,0,0,11,0,60,Lost,3,1,0.92,High,Rule-Based
2496.0,76,1,56.769999999999996,3,18.923333333333332,11.79,0,3,0,0,76,Lost,3,1,0.92,High,Rule-Based
2506.0,21,1,113.6,4,22.72,10.87,0,0,0,5,21,New,1,1,0.65,Medium,Rule-Based
2515.0,8,1,98.24,7,14.034285714285714,25.54,0,0,0,7,8,New,1,1,0.3,Low,Rule-Based
2529.0,54,1,180.18,8,22.5225,39.64,0,0,8,0,54,Lost,3,1,0.92,High,Rule-Based
2541.0,53,1,0.0,1,0.0,10.58,3,0,3,0,53,Lost,3,1,0.92,High,Rule-Based
2552.0,80,1,0.0,4,0.0,4.72,3,4,0,0,80,Lost,3,1,0.92,High,Rule-Based
2556.0,17,1,12.04,1,12.04,28.0,0,0,0,1,17,New,1,1,0.65,Medium,Rule-Based
2559.0,55,1,1522.7,19,18.569512195121952,38.07,0,0,82,0,55,Occasional,2,1,0.92,High,Rule-Based
2565.0,47,1,32.82,1,16.41,16.09,0,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
2568.0,67,1,46.989999999999995,2,23.494999999999997,4.53,0,2,0,0,67,Lost,3,1,0.92,High,Rule-Based
2570.0,81,1,61.129999999999995,3,20.376666666666665,18.0,0,3,0,0,81,Lost,3,1,0.92,High,Rule-Based
2571.0,74,1,45.96,2,15.32,7.7,0,3,0,0,74,Lost,3,1,0.92,High,Rule-Based
2575.0,39,1,61.18,3,20.393333333333334,15.0,0,0,3,0,39,Lost,3,1,0.92,High,Rule-Based
2589.0,12,1,145.31,6,20.75857142857143,15.99,0,0,0,7,12,New,1,1,0.3,Low,Rule-Based
2605.0,26,1,66.62,3,22.206666666666667,10.0,0,0,0,3,26,New,1,1,0.65,Medium,Rule-Based
2608.0,11,1,43.65,3,7.2749999999999995,20.0,0,0,0,6,11,New,1,0,0.3,Low,Rule-Based
2616.0,18,1,680.75,21,23.474137931034484,15.0,0,0,0,29,18,Occasional,2,0,0.65,Medium,Rule-Based
2619.0,26,1,124.47999999999999,6,20.746666666666666,21.850000000000005,0,0,0,6,26,New,1,1,0.65,Medium,Rule-Based
2628.0,44,1,1086.8799999999999,23,27.868717948717947,5.04,0,0,39,0,44,Occasional,2,1,0.92,High,Rule-Based
2634.0,66,1,59.07,2,29.535,1.77,0,2,0,0,66,Lost,3,1,0.92,High,Rule-Based
2640.0,54,1,179.09,5,22.38625,39.4,0,0,8,0,54,Lost,3,1,0.92,High,Rule-Based
2641.0,81,1,280.77,10,21.597692307692306,4.32,0,13,0,0,81,Lost,3,1,0.92,High,Rule-Based
2647.0,6,1,198.99,6,22.11,0.0,0,0,0,9,6,New,1,1,0.3,Low,Rule-Based
2651.0,46,1,134.2,6,16.775,15.0,0,0,8,0,46,Lost,3,1,0.92,High,Rule-Based
2668.0,47,1,69.84,2,8.73,7.41,0,0,8,0,47,Lost,3,1,0.92,High,Rule-Based
2669.0,87,1,135.26,4,19.322857142857142,6.79,0,7,0,0,87,Lost,3,1,0.92,High,Rule-Based
2674.0,85,1,55.739999999999995,2,18.58,0.0,0,3,0,0,85,Lost,3,1,0.92,High,Rule-Based
2678.0,13,1,48.129999999999995,3,12.032499999999999,6.05,0,0,0,4,13,New,1,1,0.3,Low,Rule-Based
2687.0,80,1,50.239999999999995,4,12.559999999999999,10.05,0,4,0,0,80,Lost,3,1,0.92,High,Rule-Based
2695.0,58,1,21.869999999999997,6,2.187,22.72,8,0,10,0,58,Lost,3,1,0.92,High,Rule-Based
2701.0,53,1,178.56,3,19.84,10.5,0,0,9,0,53,Lost,3,1,0.92,High,Rule-Based
2711.0,6,1,36.04,2,18.02,6.49,0,0,0,2,6,New,1,1,0.3,Low,Rule-Based
2728.0,59,1,125.67,7,17.952857142857145,6.97,0,0,7,0,59,New,1,0,0.92,High,Rule-Based
2729.0,4,1,45.83,4,11.4575,11.0,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
2730.0,67,1,15.32,1,15.32,6.0,0,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
2734.0,16,1,78.63,5,15.725999999999999,15.0,0,0,0,5,16,New,1,1,0.65,Medium,Rule-Based
2744.0,17,1,92.87,4,23.2175,10.27,0,0,0,4,17,New,1,1,0.65,Medium,Rule-Based
2745.0,70,1,16.41,1,16.41,14.0,0,1,0,0,70,Lost,3,1,0.92,High,Rule-Based
2746.0,21,1,35.989999999999995,2,17.994999999999997,10.34,0,0,0,2,21,New,1,0,0.65,Medium,Rule-Based
2749.0,19,1,71.03999999999999,2,35.519999999999996,9.0,0,0,0,2,19,New,1,1,0.65,Medium,Rule-Based
2764.0,4,1,201.04,5,20.104,32.38,0,0,0,10,4,New,1,1,0.3,Low,Rule-Based
2765.0,42,1,49.18,3,12.295,28.18,0,0,4,0,42,Lost,3,1,0.92,High,Rule-Based
2766.0,62,1,46.92,2,23.46,35.82,0,2,0,0,62,Lost,3,1,0.92,High,Rule-Based
2795.0,61,1,187.92000000000002,6,13.422857142857143,22.0,0,0,14,0,61,Lost,3,1,0.92,High,Rule-Based
2809.0,59,1,148.54,9,14.854,21.0,0,0,10,0,59,Lost,3,1,0.92,High,Rule-Based
2810.0,67,1,47.03,4,11.7575,10.0,0,4,0,0,67,New,1,0,0.92,High,Rule-Based
2812.0,74,1,89.53,4,22.3825,16.12,0,4,0,0,74,Lost,3,1,0.92,High,Rule-Based
2818.0,10,1,54.61,4,13.6525,12.0,0,0,0,4,10,New,1,1,0.3,Low,Rule-Based
2827.0,60,1,93.91,5,15.651666666666666,0.0,0,0,6,0,60,Lost,3,1,0.92,High,Rule-Based
2831.0,42,1,56.89,2,18.963333333333335,37.81,0,0,3,0,42,Lost,3,1,0.92,High,Rule-Based
2833.0,41,1,106.98,7,15.282857142857143,0.0,0,0,7,0,41,Lost,3,1,0.92,High,Rule-Based
2834.0,81,1,173.81,6,24.830000000000002,0.0,0,7,0,0,81,Lost,3,1,0.92,High,Rule-Based
2840.0,66,1,49.230000000000004,2,24.615000000000002,3.45,0,2,0,0,66,Lost,3,1,0.92,High,Rule-Based
2843.0,20,1,73.12,4,14.624,0.0,0,0,0,5,20,New,1,1,0.65,Medium,Rule-Based
2846.0,55,1,205.62,4,17.135,0.0,0,0,12,0,55,Lost,3,1,0.92,High,Rule-Based
2847.0,84,1,14.21,1,14.21,30.52,0,1,0,0,84,Lost,3,1,0.92,High,Rule-Based
2851.0,50,1,41.5,3,10.375,8.08,0,0,4,0,50,Lost,3,1,0.92,High,Rule-Based
2854.0,2,1,37.15,2,18.575,6.3,0,0,0,2,2,New,1,1,0.3,Low,Rule-Based
2855.0,67,1,37.08,1,18.54,18.36,0,2,0,0,67,Lost,3,1,0.92,High,Rule-Based
2864.0,74,1,0.0,1,0.0,12.73,1,1,0,0,74,Lost,3,1,0.92,High,Rule-Based
2868.0,46,1,77.61,3,25.87,15.51,0,0,3,0,46,Lost,3,1,0.92,High,Rule-Based
2877.0,44,1,55.739999999999995,3,18.58,0.0,0,0,3,0,44,Lost,3,1,0.92,High,Rule-Based
2880.0,46,1,42.66,1,42.66,6.0,0,0,1,0,46,Lost,3,1,0.92,High,Rule-Based
2905.0,75,1,0.0,1,0.0,28.64,0,1,0,0,75,Lost,3,1,0.92,High,Rule-Based
2907.0,5,1,100.48,4,25.12,25.66,0,0,0,4,5,New,1,1,0.3,Low,Rule-Based
2913.0,36,1,17.5,1,8.75,10.63,0,0,2,0,36,Lost,3,1,0.92,High,Rule-Based
2948.0,67,1,83.0,5,16.6,19.69,0,5,0,0,67,Lost,3,1,0.92,High,Rule-Based
2954.0,18,1,90.67,3,22.6675,10.0,0,0,0,4,18,New,1,1,0.65,Medium,Rule-Based
2959.0,74,1,55.67,3,18.55666666666667,10.0,0,3,0,0,74,Lost,3,1,0.92,High,Rule-Based
2962.0,45,1,62.239999999999995,4,15.559999999999999,15.0,0,0,4,0,45,Lost,3,1,0.92,High,Rule-Based
2972.0,11,1,80.84,5,16.168,18.0,0,0,0,5,11,New,1,1,0.3,Low,Rule-Based
2973.0,5,1,10.93,1,10.93,9.05,0,0,0,1,5,New,1,1,0.3,Low,Rule-Based
2977.0,47,1,198.76,5,19.875999999999998,20.41,0,0,10,0,47,Lost,3,1,0.92,High,Rule-Based
2985.0,36,1,70.0,3,17.5,15.0,0,0,4,0,36,Lost,3,1,0.92,High,Rule-Based
3000.0,82,1,283.85,14,20.275000000000002,0.0,0,14,0,0,82,Lost,3,1,0.92,High,Rule-Based
3002.0,21,1,51.36,2,25.68,24.99,0,0,0,2,21,New,1,0,0.65,Medium,Rule-Based
3005.0,55,1,131.28,2,16.41,11.82,0,0,8,0,55,New,1,0,0.92,High,Rule-Based
3006.0,81,1,18.53,2,9.265,26.0,2,2,0,0,81,Lost,3,1,0.92,High,Rule-Based
3008.0,83,1,45.86,2,11.465,22.07,0,4,0,0,83,New,1,0,0.92,High,Rule-Based
3009.0,11,1,72.18,5,14.436000000000002,5.05,0,0,0,5,11,New,1,0,0.3,Low,Rule-Based
3010.0,53,1,37.129999999999995,3,12.376666666666665,7.43,0,0,3,0,53,Lost,3,1,0.92,High,Rule-Based
3022.0,67,1,108.17999999999999,4,21.636,20.0,0,5,0,0,67,New,1,0,0.92,High,Rule-Based
3025.0,87,1,50.19,2,25.095,15.0,0,2,0,0,87,New,1,0,0.92,High,Rule-Based
3031.0,39,1,104.28,6,11.586666666666666,10.98,9,0,9,0,39,Lost,3,1,0.92,High,Rule-Based
3035.0,32,1,103.69999999999999,5,20.74,0.0,0,0,5,0,32,Lost,3,1,0.92,High,Rule-Based
3038.0,3,1,133.19,6,19.027142857142856,28.0,0,0,0,7,3,New,1,1,0.3,Low,Rule-Based
3054.0,71,1,79.77,7,11.395714285714286,0.0,7,7,0,0,71,Lost,3,1,0.92,High,Rule-Based
3060.0,75,1,103.74,5,20.747999999999998,20.75,0,5,0,0,75,Lost,3,1,0.92,High,Rule-Based
3064.0,24,1,50.239999999999995,4,12.559999999999999,22.0,0,0,0,4,24,New,1,1,0.65,Medium,Rule-Based
3073.0,12,1,166.97,9,16.697,3.84,0,0,0,10,12,New,1,1,0.3,Low,Rule-Based
3076.0,18,1,54.58,2,13.645,0.0,0,0,0,4,18,New,1,1,0.65,Medium,Rule-Based
3108.0,54,1,228.54,4,25.39333333333333,6.86,0,0,9,0,54,Lost,3,1,0.92,High,Rule-Based
3118.0,85,1,10.93,1,10.93,9.0,0,1,0,0,85,Lost,3,1,0.92,High,Rule-Based
3125.0,19,1,103.86,7,14.837142857142856,0.0,0,0,0,7,19,New,1,1,0.65,Medium,Rule-Based
3157.0,16,1,71.03999999999999,3,23.679999999999996,25.0,0,0,0,3,16,New,1,1,0.65,Medium,Rule-Based
3171.0,31,1,32.75,2,16.375,10.0,0,0,2,0,31,New,1,0,0.92,High,Rule-Based
3172.0,81,1,7.66,1,7.66,18.87,0,1,0,0,81,Lost,3,1,0.92,High,Rule-Based
3180.0,25,1,7.63,1,7.63,9.0,1,0,0,1,25,New,1,1,0.65,Medium,Rule-Based
3181.0,38,1,50.25,2,25.125,7.0,0,0,2,0,38,Lost,3,1,0.92,High,Rule-Based
3189.0,20,1,0.0,1,0.0,19.47,1,0,0,1,20,New,1,1,0.65,Medium,Rule-Based
3190.0,7,1,13.12,1,13.12,10.56,0,0,0,1,7,New,1,1,0.3,Low,Rule-Based
3200.0,84,1,32.75,2,16.375,6.55,0,2,0,0,84,Lost,3,1,0.92,High,Rule-Based
3211.0,60,1,158.38,9,15.838,5.35,0,0,10,0,60,Lost,3,1,0.92,High,Rule-Based
3215.0,53,1,144.21,2,24.035,2.0,0,0,6,0,53,Lost,3,1,0.92,High,Rule-Based
3226.0,6,1,58.96,3,19.653333333333332,8.0,0,0,0,3,6,New,1,1,0.3,Low,Rule-Based
3229.0,66,1,18.54,1,18.54,8.0,0,1,0,0,66,Lost,3,1,0.92,High,Rule-Based
3238.0,15,1,6.52,1,6.52,3.37,1,0,0,1,15,New,1,1,0.65,Medium,Rule-Based
3241.0,4,1,211.9,11,19.263636363636365,21.0,0,0,0,11,4,New,1,1,0.3,Low,Rule-Based
3245.0,78,1,18.01,2,9.005,20.9,2,2,0,0,78,Lost,3,1,0.92,High,Rule-Based
3256.0,67,1,72.13,3,24.043333333333333,0.0,0,3,0,0,67,Lost,3,1,0.92,High,Rule-Based
3262.0,42,1,4.38,1,4.38,30.35,1,0,1,0,42,Lost,3,1,0.92,High,Rule-Based
3265.0,14,1,93.92,5,18.784,7.32,0,0,0,5,14,New,1,1,0.65,Low,Rule-Based
3267.0,31,1,109.22,5,21.844,18.0,0,0,5,0,31,Lost,3,1,0.92,High,Rule-Based
3268.0,75,1,123.37,5,24.674,24.67,0,5,0,0,75,Lost,3,1,0.92,High,Rule-Based
3277.0,49,1,84.17,4,16.834,11.09,0,0,5,0,49,Lost,3,1,0.92,High,Rule-Based
3294.0,11,1,122.33,6,20.388333333333332,24.47,0,0,0,6,11,New,1,0,0.3,Low,Rule-Based
3298.0,77,1,76.46,4,19.115,15.0,0,4,0,0,77,Lost,3,1,0.92,High,Rule-Based
3309.0,43,1,132.21,7,18.88714285714286,25.0,0,0,7,0,43,Lost,3,1,0.92,High,Rule-Based
3310.0,39,1,24.08,1,12.04,5.0,0,0,2,0,39,Lost,3,1,0.92,High,Rule-Based
3311.0,12,1,97.28999999999999,5,16.215,12.979999999999999,0,0,0,6,12,New,1,1,0.3,Low,Rule-Based
3328.0,54,1,186.87,3,20.763333333333335,11.21,0,0,9,0,54,Lost,3,1,0.92,High,Rule-Based
3352.0,74,1,28.38,2,14.19,15.0,0,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
3360.0,51,1,41.489999999999995,2,10.372499999999999,9.29,0,0,4,0,51,Lost,3,1,0.92,High,Rule-Based
3388.0,12,1,45.82,2,22.91,22.94,0,0,0,2,12,New,1,1,0.3,Low,Rule-Based
3391.0,65,1,74.27,4,18.5675,16.0,0,4,0,0,65,Lost,3,1,0.92,High,Rule-Based
3433.0,60,1,289.38,15,17.02235294117647,0.0,0,0,17,0,60,Lost,3,1,0.92,High,Rule-Based
3437.0,16,1,10.92,2,5.46,2.5,0,0,0,2,16,New,1,1,0.65,Medium,Rule-Based
3476.0,67,1,87.5,2,29.166666666666668,9.0,0,3,0,0,67,Lost,3,1,0.92,High,Rule-Based
3477.0,83,1,46.949999999999996,4,11.737499999999999,8.45,0,4,0,0,83,Lost,3,1,0.92,High,Rule-Based
3479.0,31,1,92.86,4,23.215,0.0,0,0,4,0,31,Lost,3,1,0.92,High,Rule-Based
3485.0,24,1,117.9,5,19.650000000000002,15.89,0,0,0,6,24,New,1,1,0.65,Medium,Rule-Based
3494.0,4,1,128.96,2,21.493333333333336,23.61,0,0,0,6,4,New,1,1,0.3,Low,Rule-Based
3501.0,74,1,30.64,2,15.32,18.9,0,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
3514.0,61,1,108.21000000000001,4,21.642000000000003,10.27,1,0,5,0,61,Lost,3,1,0.92,High,Rule-Based
3518.0,42,1,140.92,6,23.486666666666665,25.22,0,0,6,0,42,Lost,3,1,0.92,High,Rule-Based
3527.0,80,1,53.480000000000004,3,17.826666666666668,20.0,0,3,0,0,80,Lost,3,1,0.92,High,Rule-Based
3536.0,85,1,21.27,2,10.635,2.6,0,2,0,0,85,Lost,3,1,0.92,High,Rule-Based
3560.0,48,1,114.65,6,19.108333333333334,30.0,0,0,6,0,48,Lost,3,1,0.92,High,Rule-Based
3563.0,24,1,26.25,1,26.25,5.78,0,0,0,1,24,New,1,1,0.65,Medium,Rule-Based
3568.0,10,1,112.63,3,28.1575,10.0,0,0,0,4,10,New,1,1,0.3,Low,Rule-Based
3570.0,61,1,25.1,1,6.275,0.0,4,0,4,0,61,Lost,3,1,0.92,High,Rule-Based
3571.0,17,1,152.94,8,19.1175,15.0,0,0,0,8,17,New,1,1,0.65,Medium,Rule-Based
3572.0,5,1,30.64,1,15.32,8.45,0,0,0,2,5,New,1,1,0.3,Low,Rule-Based
3578.0,6,1,30.63,2,15.315,2.0,0,0,0,2,6,New,1,1,0.3,Low,Rule-Based
3594.0,6,1,75.42999999999999,3,25.14333333333333,15.089999999999998,0,0,0,3,6,New,1,1,0.3,Low,Rule-Based
3598.0,50,1,43.75,2,21.875,12.87,0,0,2,0,50,Lost,3,1,0.92,High,Rule-Based
3605.0,12,1,86.31,4,21.5775,20.0,0,0,0,4,12,New,1,1,0.3,Low,Rule-Based
3615.0,31,1,37.18,2,18.59,7.44,0,0,2,0,31,Lost,3,1,0.92,High,Rule-Based
3618.0,72,1,60.03,3,10.005,40.0,0,6,0,0,72,Lost,3,1,0.92,High,Rule-Based
3621.0,59,1,173.66,7,24.80857142857143,15.0,0,0,7,0,59,Lost,3,1,0.92,High,Rule-Based
3629.0,18,1,29.49,2,14.745,6.0,0,0,0,2,18,New,1,0,0.65,Medium,Rule-Based
3634.0,13,1,0.0,2,0.0,5.0,2,0,0,2,13,New,1,1,0.3,Low,Rule-Based
3640.0,11,1,284.98,8,20.35571428571429,0.0,0,0,0,14,11,New,1,1,0.3,Low,Rule-Based
3643.0,11,1,30.53,2,15.265,2.0,0,0,0,2,11,New,1,1,0.3,Low,Rule-Based
3671.0,75,1,65.64,2,32.82,0.0,0,2,0,0,75,Lost,3,1,0.92,High,Rule-Based
3686.0,32,1,44.79,2,22.395,9.63,0,0,2,0,32,Lost,3,1,0.92,High,Rule-Based
3698.0,39,1,334.09,14,17.583684210526314,10.02,0,0,19,0,39,Lost,3,1,0.92,High,Rule-Based
3706.0,82,1,96.08,4,19.216,0.0,0,5,0,0,82,Lost,3,1,0.92,High,Rule-Based
3712.0,85,1,16.41,1,16.41,24.0,0,1,0,0,85,Lost,3,1,0.92,High,Rule-Based
3715.0,84,1,68.81,4,17.2025,0.0,0,4,0,0,84,New,1,0,0.92,High,Rule-Based
3719.0,74,1,113.53999999999999,7,16.22,8.0,1,7,0,0,74,Lost,3,1,0.92,High,Rule-Based
3736.0,49,1,49.230000000000004,3,16.41,9.85,0,0,3,0,49,Lost,3,1,0.92,High,Rule-Based
3740.0,65,1,258.7,7,36.957142857142856,0.0,0,7,0,0,65,Lost,3,1,0.92,High,Rule-Based
3752.0,35,1,0.0,1,0.0,10.0,1,0,1,0,35,Lost,3,1,0.92,High,Rule-Based
3764.0,10,1,52.5,2,26.25,24.0,0,0,0,2,10,New,1,1,0.3,Low,Rule-Based
3765.0,27,1,40.41,2,20.205,5.0,0,0,0,2,27,New,1,1,0.65,Medium,Rule-Based
3777.0,41,1,15.32,1,15.32,12.38,0,0,1,0,41,Lost,3,1,0.92,High,Rule-Based
3781.0,85,1,145.32999999999998,8,18.166249999999998,0.64,0,8,0,0,85,Lost,3,1,0.92,High,Rule-Based
3782.0,16,1,118.13000000000001,3,29.532500000000002,2.4,0,0,0,4,16,New,1,1,0.65,Medium,Rule-Based
3787.0,39,1,92.87,3,23.2175,16.72,0,0,4,0,39,Lost,3,1,0.92,High,Rule-Based
3818.0,33,1,24.0,2,12.0,6.01,0,0,2,0,33,Lost,3,1,0.92,High,Rule-Based
3845.0,7,1,68.81,4,17.2025,21.04,0,0,0,4,7,New,1,0,0.3,Low,Rule-Based
3850.0,5,1,25.66,2,8.553333333333333,6.0,0,0,0,3,5,New,1,1,0.3,Low,Rule-Based
3861.0,31,1,53.480000000000004,3,17.826666666666668,12.01,0,0,3,0,31,Lost,3,1,0.92,High,Rule-Based
3882.0,52,1,45.83,4,11.4575,17.51,0,0,4,0,52,Lost,3,1,0.92,High,Rule-Based
